account_id,onboarding_date,occupation_category,risk_rating,account_type,is_mule
ACC001770,2026-08-01,self_employed,low,business,0
ACC001771,2022-11-14,student,low,business,0
ACC001772,2026-03-15,business,medium,current,0
ACC001773,2024-10-27,self_employed,medium,savings,0
ACC001774,2025-01-31,self_employed,low,business,0
ACC001775,2024-05-16,retired,low,current,0
ACC001776,2024-01-26,business,low,current,0
ACC001777,2023-10-28,salaried,low,business,0
ACC001778,2022-08-31,salaried,low,savings,0
ACC001779,2021-12-02,student,low,business,0
ACC001780,2023-04-14,retired,medium,savings,0
ACC001781,2025-12-11,salaried,low,current,0
ACC001782,2026-02-07,self_employed,low,current,0
ACC001783,2024-12-28,retired,high,current,0
ACC001784,2026-06-24,salaried,low,savings,0
ACC001785,2022-09-13,salaried,low,current,0
ACC001786,2023-12-05,salaried,low,savings,0
ACC001787,2023-11-30,self_employed,medium,current,0
ACC001788,2025-06-30,retired,medium,savings,0
ACC001789,2023-07-11,self_employed,low,current,0
ACC001790,2024-02-17,self_employed,medium,savings,0
ACC001791,2025-11-17,self_employed,low,savings,0
ACC001792,2023-05-27,business,low,savings,0
ACC001793,2022-09-29,retired,low,current,0
ACC001794,2022-11-08,student,low,business,0
ACC001795,2022-05-01,salaried,medium,business,0
ACC001796,2025-07-18,business,low,current,0
ACC001797,2023-03-03,student,low,savings,0
ACC001798,2025-06-26,self_employed,high,savings,0
ACC001799,2022-06-12,retired,low,savings,0
ACC001800,2024-06-01,student,low,current,0
ACC001801,2024-08-27,self_employed,low,savings,0
ACC001802,2022-04-02,business,medium,current,0
ACC001803,2026-05-18,business,low,savings,0
ACC001804,2026-04-24,self_employed,low,savings,0
ACC001805,2024-03-03,business,low,business,0
ACC001806,2024-04-01,salaried,low,business,0
ACC001807,2023-01-15,self_employed,medium,savings,0
ACC001808,2023-03-07,self_employed,low,current,0
ACC001809,2024-10-10,business,medium,current,0
ACC001810,2026-01-10,retired,medium,savings,0
ACC001811,2023-08-10,retired,low,savings,0
ACC001812,2022-09-25,student,medium,current,0
ACC001813,2023-05-30,retired,low,business,0
ACC001814,2022-11-18,retired,low,savings,0
ACC001815,2023-09-18,business,low,business,0
ACC001816,2025-11-25,retired,low,business,0
ACC001817,2021-12-03,business,low,business,0
ACC001818,2024-10-08,self_employed,low,current,0
ACC001819,2026-05-31,business,low,savings,0
ACC001820,2026-07-27,business,low,savings,0
ACC001821,2024-11-02,salaried,low,current,0
ACC001822,2025-09-04,business,low,business,0
ACC001823,2026-05-23,salaried,low,business,0
ACC001824,2022-10-21,retired,low,business,0
ACC001825,2022-06-07,retired,medium,savings,0
ACC001826,2022-04-05,business,low,current,0
ACC001827,2024-04-30,student,low,business,0
ACC001828,2025-02-01,salaried,low,savings,0
ACC001829,2025-10-09,self_employed,medium,savings,0
ACC001830,2026-03-04,salaried,low,savings,0
ACC001831,2025-03-12,salaried,low,current,0
ACC001832,2025-03-08,retired,low,business,0
ACC001833,2026-08-04,business,low,current,0
ACC001834,2022-04-30,self_employed,low,savings,0
ACC001835,2022-10-07,salaried,medium,savings,0
ACC001836,2024-05-24,retired,medium,savings,0
ACC001837,2022-05-01,retired,medium,savings,0
ACC001838,2025-07-12,student,low,current,0
ACC001839,2025-08-30,student,medium,savings,0
ACC001840,2026-02-06,business,low,savings,0
ACC001841,2024-08-18,salaried,medium,savings,0
ACC001842,2022-10-16,self_employed,high,savings,0
ACC001843,2026-05-22,salaried,medium,business,0
ACC001844,2026-09-13,retired,low,business,0
ACC001845,2023-04-01,self_employed,low,savings,0
ACC001846,2022-10-18,business,medium,current,0
ACC001847,2025-05-19,salaried,medium,business,0
ACC001848,2025-12-23,student,low,business,0
ACC001849,2022-03-04,retired,medium,savings,0
ACC001850,2022-10-03,self_employed,low,business,0
ACC001851,2026-02-08,student,low,business,0
ACC001852,2023-01-01,business,low,current,0
ACC001853,2024-04-14,student,low,current,0
ACC001854,2023-02-06,student,low,business,0
ACC001855,2023-01-29,retired,medium,current,0
ACC001856,2024-06-11,business,low,business,0
ACC001857,2023-08-14,self_employed,low,business,0
ACC001858,2024-08-23,student,low,current,0
ACC001859,2026-02-11,retired,high,savings,0
ACC001860,2024-02-12,salaried,high,business,0
ACC001861,2022-05-16,salaried,low,current,0
ACC001862,2023-10-31,salaried,low,savings,0
ACC001863,2023-05-15,self_employed,medium,savings,0
ACC001864,2026-05-21,student,medium,business,0
ACC001865,2024-01-13,business,low,business,0
ACC001866,2022-10-06,self_employed,low,current,0
ACC001867,2024-04-10,student,low,current,0
ACC001868,2026-03-28,student,medium,savings,0
ACC001869,2022-06-30,self_employed,low,current,0
ACC001870,2025-12-22,salaried,low,business,0
ACC001871,2023-02-18,self_employed,medium,business,0
ACC001872,2026-08-22,student,medium,savings,0
ACC001873,2023-01-05,retired,medium,business,0
ACC001874,2023-02-26,business,medium,savings,0
ACC001875,2024-07-27,business,low,savings,0
ACC001876,2026-06-30,business,low,savings,0
ACC001877,2022-01-18,student,low,current,0
ACC001878,2021-12-10,retired,medium,savings,0
ACC001879,2022-05-23,self_employed,medium,business,0
ACC001880,2022-02-01,salaried,low,business,0
ACC001881,2026-08-09,retired,low,business,0
ACC001882,2023-12-14,salaried,low,business,0
ACC001883,2023-06-29,self_employed,low,business,0
ACC001884,2026-07-26,self_employed,low,business,0
ACC001885,2025-03-30,retired,high,business,0
ACC001886,2021-12-16,business,low,savings,0
ACC001887,2025-12-08,retired,low,current,0
ACC001888,2026-05-05,self_employed,low,savings,0
ACC001889,2024-02-29,retired,low,savings,0
ACC001890,2024-04-08,business,low,savings,0
ACC001891,2025-10-22,retired,low,business,0
ACC001892,2023-10-13,self_employed,medium,current,0
ACC001893,2025-02-25,business,low,current,0
ACC001894,2024-03-25,business,low,business,0
ACC001895,2025-07-23,business,low,savings,0
ACC001896,2022-04-27,student,medium,current,0
ACC001897,2022-03-18,business,low,business,0
ACC001898,2023-01-17,retired,low,current,0
ACC001899,2025-06-09,self_employed,low,business,0
ACC001900,2025-03-27,salaried,medium,savings,0
ACC001901,2025-10-26,student,low,current,0
ACC001902,2025-08-25,business,low,savings,0
ACC001903,2023-06-08,self_employed,low,current,0
ACC001904,2024-08-04,self_employed,medium,savings,0
ACC001905,2022-12-03,salaried,medium,savings,0
ACC001906,2024-05-11,business,medium,current,0
ACC001907,2024-06-01,salaried,low,savings,1
ACC001908,2024-08-21,student,low,savings,0
ACC001909,2025-02-02,student,low,business,0
ACC001910,2022-10-24,self_employed,low,business,0
ACC001911,2024-11-07,student,low,business,0
ACC001912,2026-01-29,self_employed,low,business,0
ACC001913,2026-06-23,salaried,low,business,0
ACC001914,2022-08-08,business,low,savings,0
ACC001915,2024-05-31,salaried,low,business,0
ACC001916,2023-10-04,business,low,current,0
ACC001917,2025-09-01,salaried,low,business,0
ACC001918,2022-09-28,student,low,business,0
ACC001919,2023-12-23,student,medium,savings,0
ACC001920,2025-07-10,student,medium,business,0
ACC001921,2023-10-23,retired,low,current,0
ACC001922,2022-11-24,business,high,savings,0
ACC001923,2022-07-10,student,low,business,0
ACC001924,2022-02-17,business,low,savings,0
ACC001925,2024-03-02,business,high,business,0
ACC001926,2024-12-19,salaried,low,business,0
ACC001927,2025-04-04,student,low,current,0
ACC001928,2023-10-24,self_employed,low,business,0
ACC001929,2023-01-22,student,low,current,0
ACC001930,2024-06-26,self_employed,high,business,0
ACC001931,2026-08-12,student,medium,business,0
ACC001932,2024-05-11,student,medium,savings,0
ACC001933,2023-04-25,business,medium,savings,0
ACC001934,2023-01-21,self_employed,low,current,0
ACC001935,2025-12-09,self_employed,low,current,0
ACC001936,2026-01-29,business,high,business,0
ACC001937,2025-09-02,self_employed,low,business,0
ACC001938,2025-12-10,self_employed,low,current,0
ACC001939,2024-04-28,business,low,business,0
ACC001940,2025-12-06,self_employed,low,savings,0
ACC001941,2021-11-24,business,low,savings,0
ACC001942,2022-06-19,self_employed,low,business,0
ACC001943,2025-01-16,business,medium,current,0
ACC001944,2025-12-31,self_employed,low,business,0
ACC001945,2025-08-03,self_employed,low,business,0
ACC001946,2023-09-30,business,medium,savings,0
ACC001947,2023-07-13,self_employed,low,savings,0
ACC001948,2026-08-30,salaried,medium,current,0
ACC001949,2024-09-13,retired,low,business,0
ACC001950,2022-02-11,student,low,savings,0
ACC001951,2022-02-17,salaried,low,savings,0
ACC001952,2024-02-04,business,low,business,0
ACC001953,2025-11-28,business,low,business,0
ACC001954,2025-09-14,self_employed,low,savings,0
ACC001955,2024-02-17,student,low,current,0
ACC001956,2026-04-07,self_employed,low,business,0
ACC001957,2021-10-08,retired,medium,current,0
ACC001958,2022-08-12,self_employed,medium,current,0
ACC001959,2025-05-13,retired,low,savings,0
ACC001960,2022-11-03,self_employed,low,savings,0
ACC001961,2023-12-13,student,high,savings,0
ACC001962,2024-10-23,self_employed,medium,savings,1
ACC001963,2025-02-16,self_employed,medium,current,0
ACC001964,2024-10-23,business,low,current,0
ACC001965,2022-01-31,retired,medium,current,0
ACC001966,2025-02-08,retired,medium,business,0
ACC001967,2022-02-18,retired,medium,current,0
ACC001968,2026-07-20,business,medium,business,0
ACC001969,2026-06-24,business,low,business,0
ACC001970,2023-05-10,salaried,low,current,0
ACC001971,2024-10-13,retired,medium,savings,0
ACC001972,2026-05-28,self_employed,low,current,0
ACC001973,2024-02-26,salaried,low,business,1
ACC001974,2022-04-29,salaried,low,current,0
ACC001975,2024-12-26,retired,medium,current,0
ACC001976,2025-12-27,retired,low,current,0
ACC001977,2025-07-13,business,medium,business,0
ACC001978,2026-05-18,business,medium,current,0
ACC001979,2024-01-30,retired,low,business,0
ACC001980,2022-09-17,salaried,low,business,0
ACC001981,2022-10-17,business,low,current,0
ACC001982,2022-07-10,student,low,savings,0
ACC001983,2025-01-18,retired,low,business,0
ACC001984,2024-11-15,self_employed,medium,savings,0
ACC001985,2024-08-01,student,low,business,0
ACC001986,2026-06-12,self_employed,medium,savings,0
ACC001987,2024-10-22,salaried,low,current,0
ACC001988,2022-12-05,student,low,business,0
ACC001989,2023-05-24,retired,medium,business,0
ACC001990,2026-01-11,business,medium,current,0
ACC001991,2025-02-11,business,low,savings,0
ACC001992,2025-12-14,student,low,business,0
ACC001993,2022-01-16,self_employed,low,savings,0
ACC001994,2022-01-31,self_employed,medium,savings,0
ACC001995,2022-01-11,retired,low,business,0
ACC001996,2022-11-12,retired,low,savings,0
ACC001997,2024-07-13,salaried,medium,savings,0
ACC001998,2025-09-23,salaried,low,current,0
ACC001999,2026-02-12,salaried,low,current,0
ACC002000,2025-08-02,business,medium,business,0
ACC002001,2022-12-19,retired,low,business,0
ACC002002,2026-01-31,retired,low,current,0
ACC002003,2022-11-21,salaried,low,savings,0
ACC002004,2024-06-27,self_employed,medium,current,0
ACC002005,2024-05-29,business,low,savings,0
ACC002006,2023-01-30,salaried,low,savings,0
ACC002007,2025-01-15,student,low,savings,0
ACC002008,2024-03-30,business,medium,current,0
ACC002009,2024-07-24,student,medium,savings,0
ACC002010,2026-01-06,salaried,low,savings,0
ACC002011,2026-01-13,self_employed,low,business,0
ACC002012,2026-03-24,business,low,business,0
ACC002013,2025-11-12,self_employed,high,business,0
ACC002014,2026-06-27,business,low,savings,0
ACC002015,2024-04-01,salaried,medium,current,0
ACC002016,2025-09-27,student,medium,savings,0
ACC002017,2021-11-03,retired,medium,savings,0
ACC002018,2024-10-31,student,low,savings,0
ACC002019,2024-07-08,student,low,current,0
ACC002020,2022-08-19,business,low,savings,0
ACC002021,2025-03-30,business,low,business,0
ACC002022,2026-08-31,business,high,current,0
ACC002023,2024-04-25,business,medium,business,0
ACC002024,2021-12-04,student,low,current,0
ACC002025,2025-09-26,student,low,business,0
ACC002026,2023-12-16,student,medium,business,0
ACC002027,2026-08-15,business,low,business,0
ACC002028,2026-08-12,retired,low,savings,0
ACC002029,2023-08-20,business,low,current,0
ACC002030,2022-02-19,self_employed,low,savings,0
ACC002031,2026-08-30,retired,low,savings,0
ACC002032,2025-10-14,self_employed,medium,current,0
ACC002033,2023-02-24,retired,low,current,0
ACC002034,2026-02-27,business,medium,savings,0
ACC002035,2024-12-07,salaried,low,business,0
ACC002036,2022-12-16,student,low,savings,0
ACC002037,2023-10-05,student,low,business,0
ACC002038,2021-12-20,student,medium,savings,0
ACC002039,2026-07-27,student,low,business,0
ACC002040,2022-08-20,business,low,savings,0
ACC002041,2023-04-28,self_employed,low,current,0
ACC002042,2021-11-10,retired,medium,savings,0
ACC002043,2025-06-14,self_employed,low,business,0
ACC002044,2024-05-14,retired,medium,business,0
ACC002045,2025-04-06,student,low,current,0
ACC002046,2022-12-27,salaried,medium,current,0
ACC002047,2025-03-19,business,medium,current,0
ACC002048,2023-06-08,business,low,savings,0
ACC002049,2025-03-10,business,low,current,0
ACC002050,2025-12-20,salaried,high,current,0
ACC002051,2025-09-17,salaried,low,current,0
ACC002052,2022-03-25,business,medium,business,0
ACC002053,2022-11-16,business,low,business,0
ACC002054,2026-02-10,salaried,medium,current,0
ACC002055,2023-06-19,student,medium,current,0
ACC002056,2026-06-21,retired,low,savings,0
ACC002057,2024-06-18,student,low,current,0
ACC002058,2025-10-08,self_employed,low,savings,0
ACC002059,2026-03-03,salaried,low,savings,0
ACC002060,2024-11-26,self_employed,medium,current,0
ACC002061,2024-05-14,business,low,current,0
ACC002062,2023-03-05,business,low,current,0
ACC002063,2025-08-11,retired,medium,business,0
ACC002064,2026-03-27,student,medium,savings,0
ACC002065,2024-08-11,salaried,medium,business,0
ACC002066,2026-05-07,self_employed,low,savings,0
ACC002067,2024-09-17,retired,low,business,0
ACC002068,2023-12-13,salaried,low,savings,0
ACC002069,2025-10-26,business,medium,current,0
ACC002070,2023-05-03,retired,medium,savings,0
ACC002071,2023-10-18,business,medium,business,0
ACC002072,2024-01-27,student,low,current,0
ACC002073,2026-06-12,self_employed,low,savings,0
ACC002074,2024-03-28,student,low,current,0
ACC002075,2023-08-12,retired,low,current,0
ACC002076,2024-03-25,self_employed,low,savings,0
ACC002077,2024-02-27,salaried,high,business,0
ACC002078,2023-06-18,business,low,business,0
ACC002079,2025-11-10,student,low,current,0
ACC002080,2024-05-25,self_employed,medium,current,0
ACC002081,2025-10-12,business,low,savings,0
ACC002082,2024-08-31,student,low,current,0
ACC002083,2026-06-20,business,low,savings,0
ACC002084,2024-01-10,salaried,low,business,0
ACC002085,2024-02-24,salaried,low,savings,0
ACC002086,2022-09-26,salaried,low,savings,0
ACC002087,2026-07-30,business,medium,business,0
ACC002088,2026-04-27,retired,low,current,0
ACC002089,2024-12-05,student,medium,business,0
ACC002090,2025-01-20,business,low,current,0
ACC002091,2024-08-20,business,low,business,0
ACC002092,2022-12-12,retired,low,current,0
ACC002093,2024-03-03,retired,low,savings,0
ACC002094,2022-01-21,self_employed,medium,business,1
ACC002095,2024-02-23,student,medium,current,0
ACC002096,2022-05-16,self_employed,low,business,0
ACC002097,2024-08-24,student,medium,current,0
ACC002098,2025-06-18,retired,low,savings,0
ACC002099,2023-11-18,retired,low,current,1
ACC002100,2025-10-10,retired,medium,current,0
ACC002101,2023-07-09,student,low,savings,0
ACC002102,2023-06-02,business,low,business,0
ACC002103,2026-04-13,salaried,low,business,0
ACC002104,2024-01-03,salaried,medium,business,0
ACC002105,2026-06-25,retired,low,current,0
ACC002106,2024-01-04,self_employed,low,business,0
ACC002107,2022-11-13,self_employed,high,current,0
ACC002108,2022-08-18,salaried,low,business,0
ACC002109,2026-09-10,business,low,current,0
ACC002110,2023-09-26,business,medium,business,0
ACC002111,2023-10-06,self_employed,low,business,0
ACC002112,2022-02-17,salaried,medium,business,0
ACC002113,2026-03-20,business,medium,savings,0
ACC002114,2023-08-15,business,low,current,0
ACC002115,2023-09-06,business,low,current,0
ACC002116,2022-02-23,self_employed,low,current,0
ACC002117,2022-07-21,salaried,low,business,0
ACC002118,2025-03-20,business,medium,current,0
ACC002119,2024-07-05,student,low,business,0
ACC002120,2025-09-19,salaried,low,savings,0
ACC002121,2022-07-22,business,medium,business,0
ACC002122,2022-11-14,salaried,medium,business,0
ACC002123,2021-09-29,self_employed,low,current,1
ACC002124,2026-05-19,retired,low,current,0
ACC002125,2023-01-16,self_employed,low,current,0
ACC002126,2025-02-28,student,low,business,0
ACC002127,2025-09-29,student,medium,current,0
ACC002128,2025-10-05,student,high,business,0
ACC002129,2023-05-25,salaried,low,business,0
ACC002130,2024-02-22,retired,medium,current,0
ACC002131,2024-06-06,salaried,low,business,1
ACC002132,2024-02-16,salaried,low,business,0
ACC002133,2022-03-15,student,low,current,0
ACC002134,2022-06-17,salaried,low,business,0
ACC002135,2026-08-01,business,low,current,0
ACC002136,2023-09-04,retired,low,current,0
ACC002137,2026-04-02,business,low,savings,0
